ID,fold
ID_train_6695,3
ID_train_6696,4
ID_train_6697,0
ID_train_6698,3
ID_train_6699,0
ID_train_67,0
ID_train_670,0
ID_train_6700,3
ID_train_6701,3
ID_train_6702,0
ID_train_6703,0
ID_train_6704,0
ID_train_6705,1
ID_train_6706,4
ID_train_6707,1
ID_train_6708,1
ID_train_6709,1
ID_train_671,3
ID_train_6710,1
ID_train_6711,4
ID_train_6712,1
ID_train_6713,1
ID_train_6714,2
ID_train_6715,3
ID_train_6716,3
ID_train_6717,1
ID_train_6718,2
ID_train_6719,4
ID_train_672,3
ID_train_6720,4
ID_train_6721,0
ID_train_6722,2
ID_train_6723,2
ID_train_6724,4
ID_train_6725,2
ID_train_6726,0
ID_train_6727,1
ID_train_6728,4
ID_train_6729,3
ID_train_673,4
ID_train_6730,3
ID_train_6731,3
ID_train_6732,4
ID_train_6733,3
ID_train_6734,0
ID_train_6735,0
ID_train_6736,1
ID_train_6737,4
ID_train_6738,3
ID_train_6739,0
ID_train_674,0
ID_train_6740,1
ID_train_6741,3
ID_train_6742,1
ID_train_6743,1
ID_train_6744,3
ID_train_6745,4
ID_train_6746,1
ID_train_6747,3
ID_train_6748,2
ID_train_6749,0
ID_train_675,4
ID_train_6750,2
ID_train_6751,4
ID_train_6752,0
ID_train_6753,0
ID_train_6754,0
ID_train_6755,3
ID_train_6756,0
ID_train_6757,0
ID_train_6758,3
ID_train_6759,2
ID_train_676,0
ID_train_6760,1
ID_train_6761,2
ID_train_6762,2
ID_train_6763,0
ID_train_6764,1
ID_train_6765,1
ID_train_6766,0
ID_train_6767,2
ID_train_6768,4
ID_train_6769,0
ID_train_677,1
ID_train_6770,2
ID_train_6771,0
ID_train_6772,1
ID_train_6773,4
ID_train_6774,4
ID_train_6775,0
ID_train_6776,3
ID_train_6777,2
ID_train_6778,2
ID_train_6779,0
ID_train_678,1
ID_train_6780,2
ID_train_6781,0
ID_train_6782,2
ID_train_6783,4
ID_train_6784,0
ID_train_6785,0
ID_train_6786,2
ID_train_6787,1
ID_train_6788,4
ID_train_6789,2
ID_train_679,4
ID_train_6790,0
ID_train_6791,2
ID_train_6792,2
ID_train_6793,1
ID_train_6794,3
ID_train_6795,1
ID_train_6796,2
ID_train_6797,1
ID_train_6798,3
ID_train_6799,0
ID_train_68,2
ID_train_680,3
ID_train_6800,0
ID_train_6801,2
ID_train_6802,1
ID_train_6803,0
ID_train_6804,4
ID_train_6805,3
ID_train_6806,2
ID_train_6807,2
ID_train_6808,1
ID_train_6809,1
ID_train_681,0
ID_train_6810,4
ID_train_6811,1
ID_train_6812,3
ID_train_6813,2
ID_train_6814,2
ID_train_6815,0
ID_train_6816,0
ID_train_6817,4
ID_train_6818,2
ID_train_6819,0
ID_train_682,4
ID_train_6820,2
ID_train_6821,2
ID_train_6822,3
ID_train_6823,3
ID_train_6824,3
ID_train_6825,3
ID_train_6826,3
ID_train_6827,3
ID_train_6828,3
ID_train_6829,4
ID_train_683,1
ID_train_6830,2
ID_train_6831,2
ID_train_6832,3
ID_train_6833,3
ID_train_6834,4
ID_train_6835,2
ID_train_6836,0
ID_train_6837,1
ID_train_6838,4
ID_train_6839,4
ID_train_684,4
ID_train_6840,2
ID_train_6841,4
ID_train_6842,1
ID_train_6843,0
ID_train_6844,2
ID_train_6845,0
ID_train_6846,1
ID_train_6847,0
ID_train_6848,2
ID_train_6849,4
ID_train_685,0
ID_train_6850,1
ID_train_6851,0
ID_train_6852,3
ID_train_6853,2
ID_train_6854,1
ID_train_6855,1
ID_train_6856,2
ID_train_6857,2
ID_train_6858,2
ID_train_6859,1
ID_train_686,0
ID_train_6860,3
ID_train_6861,2
ID_train_6862,3
ID_train_6863,3
ID_train_6864,4
ID_train_6865,3
ID_train_6866,1
ID_train_6867,4
ID_train_6868,1
ID_train_6869,0
ID_train_687,0
ID_train_6870,4
ID_train_6871,3
ID_train_6872,2
ID_train_6873,0
ID_train_6874,2
ID_train_6875,4
ID_train_6876,1
ID_train_6877,4
ID_train_6878,0
ID_train_6879,4
ID_train_688,4
ID_train_6880,0
ID_train_6881,0
ID_train_6882,2
ID_train_6883,3
ID_train_6884,0
ID_train_6885,3
ID_train_6886,1
ID_train_6887,0
ID_train_6888,2
ID_train_6889,1
ID_train_689,2
ID_train_6890,0
ID_train_6891,4
ID_train_6892,0
ID_train_6893,0
ID_train_6894,2
ID_train_6895,2
ID_train_6896,2
ID_train_6897,2
ID_train_6898,1
ID_train_6899,0
ID_train_69,1
ID_train_690,4
ID_train_6900,4
ID_train_6901,1
ID_train_6902,4
ID_train_6903,2
ID_train_6904,1
ID_train_6905,0
ID_train_6906,1
ID_train_6907,1
ID_train_6908,0
ID_train_6909,3
ID_train_691,3
ID_train_6910,0
ID_train_6911,4
ID_train_6912,2
ID_train_6913,3
ID_train_6914,1
ID_train_6915,1
ID_train_6916,3
ID_train_6917,0
ID_train_6918,0
ID_train_6919,3
ID_train_692,4
ID_train_6920,0
ID_train_6921,3
ID_train_6922,1
ID_train_6923,1
ID_train_6924,4
ID_train_6925,1
ID_train_6926,0
ID_train_6927,1
ID_train_6928,4
ID_train_6929,2
ID_train_693,2
ID_train_6930,3
ID_train_6931,3
ID_train_6932,4
ID_train_6933,2
ID_train_6934,0
ID_train_6935,2
ID_train_6936,3
ID_train_6937,0
ID_train_6938,0
ID_train_6939,1
ID_train_694,3
ID_train_6940,3
ID_train_6941,1
ID_train_6942,2
ID_train_6943,3
ID_train_6944,0
ID_train_6945,1
ID_train_6946,4
ID_train_6947,1
ID_train_6948,4
ID_train_6949,1
ID_train_695,4
ID_train_6950,3
ID_train_6951,3
ID_train_6952,3
ID_train_6953,0
ID_train_6954,2
ID_train_6955,0
ID_train_6956,0
ID_train_6957,1
ID_train_6958,2
ID_train_6959,1
ID_train_696,0
ID_train_6960,3
ID_train_6961,4
ID_train_6962,0
ID_train_6963,1
ID_train_6964,4
ID_train_6965,0
ID_train_6966,2
ID_train_6967,1
ID_train_6968,4
ID_train_6969,1
ID_train_697,2
ID_train_6970,3
ID_train_6971,1
ID_train_6972,4
ID_train_6973,1
ID_train_6974,0
ID_train_6975,0
ID_train_6976,1
ID_train_6977,1
ID_train_6978,3
ID_train_6979,2
ID_train_698,2
ID_train_6980,0
ID_train_6981,2
ID_train_6982,3
ID_train_6983,1
ID_train_6984,1
ID_train_6985,4
ID_train_6986,1
ID_train_6987,3
ID_train_6988,1
ID_train_6989,1
ID_train_699,3
ID_train_6990,4
ID_train_6991,4
ID_train_6992,2
ID_train_6993,1
ID_train_6994,1
ID_train_6995,1
ID_train_6996,4
ID_train_6997,2
ID_train_6998,0
ID_train_6999,0
ID_train_7,0
ID_train_70,2
ID_train_700,0
ID_train_7000,4
ID_train_7001,0
ID_train_7002,0
ID_train_7003,3
ID_train_7004,3
ID_train_7005,1
ID_train_7006,1
ID_train_7007,4
ID_train_7008,1
ID_train_7009,2
ID_train_701,1
ID_train_7010,4
ID_train_7011,1
ID_train_7012,4
ID_train_7013,1
ID_train_7014,1
ID_train_7015,0
ID_train_7016,2
ID_train_7017,2
ID_train_7018,4
ID_train_7019,0
ID_train_702,0
ID_train_7020,2
ID_train_7021,0
ID_train_7022,4
ID_train_7023,3
ID_train_7024,2
ID_train_7025,3
ID_train_7026,4
ID_train_7027,3
ID_train_7028,3
ID_train_7029,2
ID_train_703,1
ID_train_7030,1
ID_train_7031,4
ID_train_7032,0
ID_train_7033,1
ID_train_7034,1
ID_train_7035,4
ID_train_7036,3
ID_train_7037,0
ID_train_7038,1
ID_train_7039,2
ID_train_704,1
ID_train_7040,2
ID_train_7041,3
ID_train_7042,1
ID_train_7043,4
ID_train_7044,1
ID_train_7045,2
ID_train_7046,1
ID_train_7047,0
ID_train_7048,4
ID_train_7049,1
ID_train_705,2
ID_train_7050,2
ID_train_7051,0
ID_train_7052,0
ID_train_7053,4
ID_train_7054,4
ID_train_7055,1
ID_train_7056,0
ID_train_7057,3
ID_train_7058,2
ID_train_7059,3
ID_train_706,4
ID_train_7060,4
ID_train_7061,1
ID_train_7062,1
ID_train_7063,3
ID_train_7064,1
ID_train_7065,1
ID_train_7066,1
ID_train_7067,1
ID_train_7068,0
ID_train_7069,1
ID_train_707,4
ID_train_7070,2
ID_train_7071,3
ID_train_7072,4
ID_train_7073,4
ID_train_7074,3
ID_train_7075,2
ID_train_7076,1
ID_train_7077,3
ID_train_7078,2
ID_train_7079,2
ID_train_708,1
ID_train_7080,2
ID_train_7081,3
ID_train_7082,3
ID_train_7083,2
ID_train_7084,0
ID_train_7085,0
ID_train_7086,1
ID_train_7087,1
ID_train_7088,4
ID_train_7089,4
ID_train_709,4
ID_train_7090,2
ID_train_7091,2
ID_train_7092,3
ID_train_7093,3
ID_train_7094,1
ID_train_7095,3
ID_train_7096,2
ID_train_7097,0
ID_train_7098,3
ID_train_7099,2
ID_train_71,1
ID_train_710,2
ID_train_7100,3
ID_train_7101,0
ID_train_7102,3
ID_train_7103,3
ID_train_7104,1
ID_train_7105,1
ID_train_7106,1
ID_train_7107,3
ID_train_7108,4
ID_train_7109,3
ID_train_711,3
ID_train_7110,2
ID_train_7111,2
ID_train_7112,2
ID_train_7113,1
ID_train_7114,0
ID_train_7115,2
ID_train_7116,4
ID_train_7117,0
ID_train_7118,1
ID_train_7119,2
ID_train_712,1
ID_train_7120,2
ID_train_7121,3
ID_train_7122,3
ID_train_7123,3
ID_train_7124,2
ID_train_7125,3
ID_train_7126,2
ID_train_7127,0
ID_train_7128,3
ID_train_7129,3
ID_train_713,2
ID_train_7130,4
ID_train_7131,0
ID_train_7132,1
ID_train_7133,0
ID_train_7134,3
ID_train_7135,4
ID_train_7136,4
ID_train_7137,1
ID_train_7138,3
ID_train_7139,4
ID_train_714,2
ID_train_7140,2
ID_train_7141,1
ID_train_7142,0
ID_train_7143,2
ID_train_7144,3
ID_train_7145,1
ID_train_7146,4
ID_train_7147,2
ID_train_7148,2
ID_train_7149,0
ID_train_715,4
ID_train_7150,3
ID_train_7151,3
ID_train_7152,3
ID_train_7153,0
ID_train_7154,3
ID_train_7155,4
ID_train_7156,4
ID_train_7157,0
ID_train_7158,3
ID_train_7159,2
ID_train_716,4
ID_train_7160,1
ID_train_7161,3
ID_train_7162,0
ID_train_7163,0
ID_train_7164,3
ID_train_7165,3
ID_train_7166,4
ID_train_7167,2
ID_train_7168,3
ID_train_7169,4
ID_train_717,3
ID_train_7170,1
ID_train_7171,1
ID_train_7172,4
ID_train_7173,1
ID_train_7174,3
ID_train_7175,2
ID_train_7176,4
ID_train_7177,1
ID_train_7178,2
ID_train_7179,0
ID_train_718,2
ID_train_7180,4
ID_train_7181,3
ID_train_7182,1
ID_train_7183,3
ID_train_7184,1
ID_train_7185,4
ID_train_7186,2
ID_train_7187,2
ID_train_7188,1
ID_train_7189,0
ID_train_719,4
ID_train_7190,0
ID_train_7191,1
ID_train_7192,1
ID_train_7193,4
ID_train_7194,1
ID_train_7195,4
ID_train_7196,3
ID_train_7197,4
ID_train_7198,4
ID_train_7199,0
ID_train_72,3
ID_train_720,0
ID_train_7200,1
ID_train_7201,3
ID_train_7202,2
ID_train_7203,2
ID_train_7204,0
ID_train_7205,0
ID_train_7206,4
ID_train_7207,4
ID_train_7208,2
ID_train_7209,0
ID_train_721,2
ID_train_7210,3
ID_train_7211,4
ID_train_7212,1
ID_train_7213,2
ID_train_7214,1
ID_train_7215,0
ID_train_7216,0
ID_train_7217,3
ID_train_7218,1
ID_train_7219,0
ID_train_722,2
ID_train_7220,3
ID_train_7221,4
ID_train_7222,4
ID_train_7223,4
ID_train_7224,2
ID_train_7225,3
ID_train_7226,2
ID_train_7227,0
ID_train_7228,0
ID_train_7229,1
ID_train_723,4
ID_train_7230,0
ID_train_7231,4
ID_train_7232,0
ID_train_7233,0
ID_train_7234,2
ID_train_7235,4
ID_train_7236,2
ID_train_7237,0
ID_train_7238,4
ID_train_7239,2
ID_train_724,0
ID_train_7240,0
ID_train_7241,4
ID_train_7242,0
ID_train_7243,0
ID_train_7244,1
ID_train_7245,2
ID_train_7246,0
ID_train_7247,1
ID_train_7248,4
ID_train_7249,0
ID_train_725,4
ID_train_7250,3
ID_train_7251,4
ID_train_7252,1
ID_train_7253,4
ID_train_7254,3
ID_train_7255,3
ID_train_7256,1
ID_train_7257,2
ID_train_7258,4
ID_train_7259,2
ID_train_726,1
ID_train_7260,1
ID_train_7261,4
ID_train_7262,0
ID_train_7263,2
ID_train_7264,3
ID_train_7265,4
ID_train_7266,4
ID_train_7267,1
ID_train_7268,2
ID_train_7269,2
ID_train_727,1
ID_train_7270,0
ID_train_7271,0
ID_train_7272,3
ID_train_7273,0
ID_train_7274,1
ID_train_7275,2
ID_train_7276,0
ID_train_7277,4
ID_train_7278,0
ID_train_7279,3
ID_train_728,2
ID_train_7280,1
ID_train_7281,4
ID_train_7282,3
ID_train_7283,1
ID_train_7284,3
ID_train_7285,1
ID_train_7286,2
ID_train_7287,3
ID_train_7288,4
ID_train_7289,1
ID_train_729,4
ID_train_7290,0
ID_train_7291,4
ID_train_7292,1
ID_train_7293,3
ID_train_7294,3
ID_train_7295,1
ID_train_7296,0
ID_train_7297,1
ID_train_7298,3
ID_train_7299,3
ID_train_73,0
ID_train_730,4
ID_train_7300,1
ID_train_7301,0
ID_train_7302,4
ID_train_7303,0
ID_train_7304,2
ID_train_7305,3
ID_train_7306,1
ID_train_7307,2
ID_train_7308,0
ID_train_7309,0
ID_train_731,2
ID_train_7310,2
ID_train_7311,1
ID_train_7312,2
ID_train_7313,3
ID_train_7314,0
ID_train_7315,0
ID_train_7316,1
ID_train_7317,0
ID_train_7318,1
ID_train_7319,0
ID_train_732,4
ID_train_7320,2
ID_train_7321,2
ID_train_7322,3
ID_train_7323,0
ID_train_7324,2
ID_train_7325,4
ID_train_7326,4
ID_train_7327,0
ID_train_7328,4
ID_train_7329,0
ID_train_733,0
ID_train_7330,4
ID_train_7331,2
ID_train_7332,0
ID_train_7333,1
ID_train_7334,1
ID_train_7335,2
ID_train_7336,2
ID_train_7337,2
ID_train_7338,2
ID_train_7339,3
ID_train_734,0
ID_train_7340,0
ID_train_7341,2
ID_train_7342,4
ID_train_7343,0
ID_train_7344,3
ID_train_7345,4
ID_train_7346,0
ID_train_7347,2
ID_train_7348,0
ID_train_7349,2
ID_train_735,1
ID_train_7350,2
ID_train_7351,1
ID_train_7352,0
ID_train_7353,1
ID_train_7354,2
ID_train_7355,2
ID_train_7356,4
ID_train_7357,1
ID_train_7358,1
ID_train_7359,1
ID_train_736,3
ID_train_7360,4
ID_train_7361,2
ID_train_7362,2
ID_train_7363,1
ID_train_7364,2
ID_train_7365,4
ID_train_7366,2
ID_train_7367,3
ID_train_7368,2
ID_train_7369,4
ID_train_737,4
ID_train_7370,4
ID_train_7371,2
ID_train_7372,1
ID_train_7373,2
ID_train_7374,4
ID_train_7375,0
ID_train_7376,3
ID_train_7377,3
ID_train_7378,4
ID_train_7379,2
ID_train_738,4
ID_train_7380,3
ID_train_7381,2
ID_train_7382,4
ID_train_7383,3
ID_train_7384,2
ID_train_7385,3
ID_train_7386,2
ID_train_7387,1
ID_train_7388,4
ID_train_7389,1
ID_train_739,0
ID_train_7390,2
ID_train_7391,4
ID_train_7392,4
ID_train_7393,3
ID_train_7394,2
ID_train_7395,3
ID_train_7396,1
ID_train_7397,3
ID_train_7398,3
ID_train_7399,0
ID_train_74,4
ID_train_740,1
ID_train_7400,2
ID_train_7401,2
ID_train_7402,0
ID_train_7403,4
ID_train_7404,1
ID_train_7405,4
ID_train_7406,2
ID_train_7407,0
ID_train_7408,4
ID_train_7409,2
ID_train_741,2
ID_train_7410,2
ID_train_7411,4
ID_train_7412,3
ID_train_7413,3
ID_train_7414,4
ID_train_7415,0
ID_train_7416,0
ID_train_7417,4
ID_train_7418,2
ID_train_7419,2
ID_train_742,0
ID_train_7420,2
ID_train_7421,1
ID_train_7422,2
ID_train_7423,2
ID_train_7424,3
ID_train_7425,4
ID_train_7426,1
ID_train_7427,1
ID_train_7428,2
ID_train_7429,2
ID_train_743,4
ID_train_7430,3
ID_train_7431,2
ID_train_7432,3
ID_train_7433,1
ID_train_7434,0
ID_train_7435,2
ID_train_7436,4
ID_train_7437,4
ID_train_7438,3
ID_train_7439,3
ID_train_744,3
ID_train_7440,2
ID_train_7441,0
ID_train_7442,2
ID_train_7443,3
ID_train_7444,4
ID_train_7445,4
ID_train_7446,4
ID_train_7447,4
ID_train_7448,0
ID_train_7449,3
ID_train_745,3
ID_train_7450,0
ID_train_7451,4
ID_train_7452,0
ID_train_7453,1
ID_train_7454,3
ID_train_7455,2
ID_train_7456,0
ID_train_7457,4
ID_train_7458,2
ID_train_7459,2
ID_train_746,3
ID_train_7460,3
ID_train_7461,0
ID_train_7462,2
ID_train_7463,3
ID_train_7464,2
ID_train_7465,4
ID_train_7466,1
ID_train_7467,3
ID_train_7468,2
ID_train_7469,0
ID_train_747,1
ID_train_7470,2
ID_train_7471,0
ID_train_7472,0
ID_train_7473,0
ID_train_7474,0
ID_train_7475,1
ID_train_7476,1
ID_train_7477,0
ID_train_7478,2
ID_train_7479,1
ID_train_748,4
ID_train_7480,2
ID_train_7481,0
ID_train_7482,3
ID_train_7483,4
ID_train_7484,4
ID_train_7485,4
ID_train_7486,4
ID_train_7487,2
ID_train_7488,4
ID_train_7489,4
ID_train_749,3
ID_train_7490,4
ID_train_7491,3
ID_train_7492,2
ID_train_7493,3
ID_train_7494,3
ID_train_7495,4
ID_train_7496,4
ID_train_7497,3
ID_train_7498,4
ID_train_7499,1
ID_train_75,1
ID_train_750,1
ID_train_7500,0
ID_train_7501,0
ID_train_7502,1
ID_train_7503,4
ID_train_7504,0
ID_train_7505,4
ID_train_7506,4
ID_train_7507,4
ID_train_7508,3
ID_train_7509,3
ID_train_751,1
ID_train_7510,1
ID_train_7511,2
ID_train_7512,1
ID_train_7513,4
ID_train_7514,0
ID_train_7515,3
ID_train_7516,0
ID_train_7517,2
ID_train_7518,3
ID_train_7519,1
ID_train_752,4
ID_train_7520,1
ID_train_7521,3
ID_train_7522,2
ID_train_7523,1
ID_train_7524,2
ID_train_7525,1
ID_train_7526,3
ID_train_7527,0
ID_train_7528,3
ID_train_7529,1
ID_train_753,3
ID_train_7530,2
ID_train_7531,0
ID_train_7532,1
ID_train_7533,1
ID_train_7534,3
ID_train_7535,4
ID_train_7536,1
ID_train_7537,2
ID_train_7538,0
ID_train_7539,1
ID_train_754,3
ID_train_7540,4
ID_train_7541,0
ID_train_7542,0
ID_train_7543,3
ID_train_7544,4
ID_train_7545,2
ID_train_7546,1
ID_train_7547,0
ID_train_7548,4
ID_train_7549,2
ID_train_755,3
ID_train_7550,3
ID_train_7551,4
ID_train_7552,2
ID_train_7553,2
ID_train_7554,0
ID_train_7555,2
ID_train_7556,2
ID_train_7557,4
ID_train_7558,3
ID_train_7559,2
ID_train_756,4
ID_train_7560,1
ID_train_7561,4
ID_train_7562,4
ID_train_7563,2
ID_train_7564,4
ID_train_7565,2
ID_train_7566,0
ID_train_7567,2
ID_train_7568,1
ID_train_7569,0
ID_train_757,4
ID_train_7570,1
ID_train_7571,3
ID_train_7572,4
ID_train_7573,2
ID_train_7574,0
ID_train_7575,1
ID_train_7576,0
ID_train_7577,4
ID_train_7578,2
ID_train_7579,2
ID_train_758,2
ID_train_7580,3
ID_train_7581,0
ID_train_7582,2
ID_train_7583,0
ID_train_7584,1
ID_train_7585,2
ID_train_7586,0
ID_train_7587,4
ID_train_7588,1
ID_train_7589,0
ID_train_759,0
ID_train_7590,0
ID_train_7591,0
ID_train_7592,1
ID_train_7593,0
ID_train_7594,4
ID_train_7595,3
ID_train_7596,2
ID_train_7597,4
ID_train_7598,3
ID_train_7599,2
ID_train_76,4
ID_train_760,1
ID_train_7600,0
ID_train_7601,0
ID_train_7602,1
ID_train_7603,3
ID_train_7604,4
ID_train_7605,0
ID_train_7606,4
ID_train_7607,4
ID_train_7608,1
ID_train_7609,0
ID_train_761,3
ID_train_7610,2
ID_train_7611,3
ID_train_7612,1
ID_train_7613,4
ID_train_7614,1
ID_train_7615,3
ID_train_7616,4
ID_train_7617,1
ID_train_7618,2
ID_train_7619,2
ID_train_762,1
ID_train_7620,0
ID_train_7621,2
ID_train_7622,0
ID_train_7623,0
ID_train_7624,1
ID_train_7625,2
ID_train_7626,2
ID_train_7627,2
ID_train_7628,2
ID_train_7629,4
ID_train_763,0
ID_train_7630,0
ID_train_7631,2
ID_train_7632,4
ID_train_7633,0
ID_train_7634,0
ID_train_7635,3
ID_train_7636,3
ID_train_7637,0
ID_train_7638,4
ID_train_7639,0
ID_train_764,2
ID_train_7640,2
ID_train_7641,0
ID_train_7642,4
ID_train_7643,1
ID_train_7644,3
ID_train_7645,1
ID_train_7646,1
ID_train_7647,0
ID_train_7648,0
ID_train_7649,0
ID_train_765,0
ID_train_7650,4
ID_train_7651,4
ID_train_7652,4
ID_train_7653,4
ID_train_7654,1
ID_train_7655,2
ID_train_7656,3
ID_train_7657,4
ID_train_7658,4
ID_train_7659,1
ID_train_766,4
ID_train_7660,3
ID_train_7661,0
ID_train_7662,0
ID_train_7663,0
ID_train_7664,3
ID_train_7665,3
ID_train_7666,4
ID_train_7667,0
ID_train_7668,4
ID_train_7669,0
ID_train_767,2
ID_train_7670,2
ID_train_7671,0
ID_train_7672,2
ID_train_7673,4
ID_train_7674,2
ID_train_7675,4
ID_train_7676,3
ID_train_7677,1
ID_train_7678,2
ID_train_7679,1
ID_train_768,3
ID_train_7680,0
ID_train_7681,0
ID_train_7682,0
ID_train_7683,3
ID_train_7684,0
ID_train_7685,0
ID_train_7686,3
ID_train_7687,3
ID_train_7688,0
ID_train_7689,2
ID_train_769,0
ID_train_7690,3
ID_train_7691,4
ID_train_7692,0
ID_train_7693,1
ID_train_7694,3
ID_train_7695,4
ID_train_7696,3
ID_train_7697,2
ID_train_7698,1
ID_train_7699,3
ID_train_77,2
ID_train_770,3
ID_train_7700,3
ID_train_7701,2
ID_train_7702,0
ID_train_7703,0
ID_train_7704,1
ID_train_7705,1
ID_train_7706,4
ID_train_7707,2
ID_train_7708,0
ID_train_7709,1
ID_train_771,0
ID_train_7710,3
ID_train_7711,2
ID_train_7712,2
ID_train_7713,2
ID_train_7714,4
ID_train_7715,1
ID_train_7716,0
ID_train_7717,1
ID_train_7718,2
ID_train_7719,2
ID_train_772,1
ID_train_7720,2
ID_train_7721,3
ID_train_7722,0
ID_train_7723,3
ID_train_7724,3
ID_train_7725,4
ID_train_7726,2
ID_train_7727,2
ID_train_7728,3
ID_train_7729,0
ID_train_773,0
ID_train_7730,2
ID_train_7731,4
ID_train_7732,4
ID_train_7733,1
ID_train_7734,1
ID_train_7735,1
ID_train_7736,4
ID_train_7737,3
ID_train_7738,3
ID_train_7739,1
ID_train_774,2
ID_train_7740,4
ID_train_7741,0
ID_train_7742,2
ID_train_7743,2
ID_train_7744,1
ID_train_7745,3
ID_train_7746,0
ID_train_7747,4
ID_train_7748,0
ID_train_7749,3
ID_train_775,1
ID_train_7750,1
ID_train_7751,1
ID_train_7752,2
ID_train_7753,0
ID_train_7754,4
ID_train_7755,1
ID_train_7756,4
ID_train_7757,4
ID_train_7758,1
ID_train_7759,1
ID_train_776,1
ID_train_7760,2
ID_train_7761,1
ID_train_7762,0
ID_train_7763,4
ID_train_7764,4
ID_train_7765,4
ID_train_7766,1
ID_train_7767,0
ID_train_7768,0
ID_train_7769,2
ID_train_777,4
ID_train_7770,0
ID_train_7771,1
ID_train_7772,3
ID_train_7773,2
ID_train_7774,4
ID_train_7775,4
ID_train_7776,2
ID_train_7777,1
ID_train_7778,3
ID_train_7779,1
ID_train_778,3
ID_train_7780,3
ID_train_7781,3
ID_train_7782,4
ID_train_7783,0
ID_train_7784,4
ID_train_7785,2
ID_train_7786,1
ID_train_7787,0
ID_train_7788,4
ID_train_7789,1
ID_train_779,3
ID_train_7790,1
ID_train_7791,0
ID_train_7792,1
ID_train_7793,0
ID_train_7794,3
ID_train_7795,1
ID_train_7796,0
ID_train_7797,3
ID_train_7798,3
ID_train_7799,4
ID_train_78,0
ID_train_780,1
ID_train_7800,1
ID_train_7801,2
ID_train_7802,0
ID_train_7803,1
ID_train_7804,0
ID_train_7805,0
ID_train_7806,4
ID_train_7807,1
ID_train_7808,4
ID_train_7809,4
ID_train_781,2
ID_train_7810,2
ID_train_7811,1
ID_train_7812,4
ID_train_7813,0
ID_train_7814,2
ID_train_7815,0
ID_train_7816,2
ID_train_7817,2
ID_train_7818,3
ID_train_7819,3
ID_train_782,3
ID_train_7820,3
ID_train_7821,2
ID_train_7822,1
ID_train_7823,0
ID_train_7824,2
ID_train_7825,2
ID_train_7826,4
ID_train_7827,2
ID_train_7828,1
ID_train_7829,1
ID_train_783,3
ID_train_7830,1
ID_train_7831,2
ID_train_7832,0
ID_train_7833,2
ID_train_7834,4
ID_train_7835,1
ID_train_7836,4
ID_train_7837,0
ID_train_7838,0
ID_train_7839,1
ID_train_784,4
ID_train_7840,3
ID_train_7841,0
ID_train_7842,1
ID_train_7843,0
ID_train_7844,3
ID_train_7845,1
ID_train_7846,2
ID_train_7847,1
ID_train_7848,4
ID_train_7849,0
ID_train_785,2
ID_train_7850,3
ID_train_7851,0
ID_train_7852,0
ID_train_7853,2
ID_train_7854,0
ID_train_7855,3
ID_train_7856,2
ID_train_7857,4
ID_train_7858,3
ID_train_7859,3
ID_train_786,2
ID_train_7860,4
ID_train_7861,2
ID_train_7862,4
ID_train_7863,2
ID_train_7864,2
ID_train_7865,0
ID_train_7866,4
ID_train_7867,1
ID_train_7868,2
ID_train_7869,4
ID_train_787,1
ID_train_7870,1
ID_train_7871,1
ID_train_7872,0
ID_train_7873,2
ID_train_7874,3
ID_train_7875,2
ID_train_7876,2
ID_train_7877,0
ID_train_7878,0
ID_train_7879,0
ID_train_788,2
ID_train_7880,3
ID_train_7881,3
ID_train_7882,0
ID_train_7883,1
ID_train_7884,3
ID_train_7885,0
ID_train_7886,4
ID_train_7887,4
ID_train_7888,4
ID_train_7889,1
ID_train_789,3
ID_train_7890,0
ID_train_7891,1
ID_train_7892,3
ID_train_7893,3
ID_train_7894,4
ID_train_7895,2
ID_train_7896,1
ID_train_7897,1
ID_train_7898,4
ID_train_7899,4
ID_train_79,4
ID_train_790,2
ID_train_7900,3
ID_train_7901,4
ID_train_7902,4
ID_train_7903,3
ID_train_7904,1
ID_train_7905,4
ID_train_7906,1
ID_train_7907,2
ID_train_7908,2
ID_train_7909,2
ID_train_791,2
ID_train_7910,3
ID_train_7911,2
ID_train_7912,0
ID_train_7913,2
ID_train_7914,4
ID_train_7915,4
ID_train_7916,4
ID_train_7917,4
ID_train_7918,4
ID_train_7919,4
ID_train_792,0
ID_train_7920,2
ID_train_7921,2
ID_train_7922,4
ID_train_7923,2
ID_train_7924,1
ID_train_7925,2
ID_train_7926,4
ID_train_7927,1
ID_train_7928,4
ID_train_7929,4
ID_train_793,0
ID_train_7930,4
ID_train_7931,4
ID_train_7932,3
ID_train_7933,0
ID_train_7934,2
ID_train_7935,2
ID_train_7936,1
ID_train_7937,3
ID_train_7938,3
ID_train_7939,0
ID_train_794,1
ID_train_7940,0
ID_train_7941,2
ID_train_7942,1
ID_train_7943,1
ID_train_7944,0
ID_train_7945,1
ID_train_7946,1
ID_train_7947,2
ID_train_7948,0
ID_train_7949,0
ID_train_795,4
ID_train_7950,2
ID_train_7951,3
ID_train_7952,4
ID_train_7953,0
ID_train_7954,3
ID_train_7955,1
ID_train_7956,3
ID_train_7957,4
ID_train_7958,0
ID_train_7959,4
ID_train_796,3
ID_train_7960,4
ID_train_7961,3
ID_train_7962,2
ID_train_7963,0
ID_train_7964,4
ID_train_7965,0
ID_train_7966,4
